2005-12-11T14:20:44.000Z,-6.59,152.25,13.3,6.6,mw,New Britain region Papua New Guinea
2005-12-12T21:47:45.000Z,36.28,71.11,223.6,6.5,mw,Hindu Kush region Afghanistan
2005-12-13T03:16:06.000Z,-15.26,-178.53,15.2,6.7,mw,Fiji region
2005-12-16T18:32:16.000Z,38.49,141.93,47.4,6,mw,near the east coast of Honshu Japan
2005-12-20T05:51:12.000Z,12.23,141.07,23.2,6.1,mw,Mariana Islands region
2005-12-21T07:09:03.000Z,-0.11,124.67,18,6.3,mw,Molucca Sea
2005-12-22T12:20:04.000Z,-54.56,-135.8,15,6.3,mw,Pacific-Antarctic Ridge
2005-12-23T21:47:27.000Z,-1.41,-77.53,192.8,6.1,mw,Ecuador
2005-12-30T18:26:46.000Z,7.56,-82.26,29.6,6.1,mw,south of Panama
2006-01-02T06:10:49.000Z,-60.91,-21.57,13,7.4,mw,east of the South Sandwich Islands
2006-01-02T22:13:41.000Z,-19.94,-178.12,593,7.2,mw,Fiji region
2006-01-04T08:32:32.000Z,28.22,-112.11,14,6.6,mw,Gulf of California
2006-01-06T03:39:58.000Z,6.6,-82.38,8,6,mw,south of Panama
2006-01-08T11:34:55.000Z,36.3,23.34,66,6.7,mw,southern Greece
2006-01-15T11:58:28.000Z,-7.85,122.54,264.8,6.1,mw,Flores Sea
2006-01-23T06:02:57.000Z,-17.36,167.78,23,6.4,mw,Vanuatu
2006-01-23T20:50:44.000Z,6.88,-77.77,14,6.2,mw,near the west coast of Colombia
2006-01-27T16:58:53.000Z,-5.45,128.17,397,7.6,mw,Banda Sea
2006-02-02T12:48:43.000Z,-17.76,-178.31,598,6.7,mw,Fiji region
2006-02-03T20:34:10.000Z,11.84,92.35,19,6.1,mw,Andaman Islands India region
2006-02-14T15:27:23.000Z,20.83,146.21,40,6.2,mw,Mariana Islands region
2006-02-18T15:59:21.000Z,-5.2,152.11,40,6.2,mw,New Britain region Papua New Guinea
2006-02-22T22:19:07.000Z,-21.209,33.359,11,7,,Mozambique
2006-02-22T22:19:08.000Z,-21.26,33.62,11,7,mw,Mozambique
2006-02-23T04:04:04.000Z,-54.62,1.64,10,6,mw,Bouvet Island region
2006-02-24T14:15:45.000Z,-17.99,-179.51,622,6.1,mw,Fiji region
2006-02-26T03:08:27.000Z,-23.61,-179.91,535,6.4,mw,south of the Fiji Islands
2006-02-26T04:18:42.000Z,-15.28,-176.19,32.5,6,mw,Fiji region
2006-02-28T07:31:02.000Z,28.13,56.82,18,6,mw,southern Iran
2006-03-03T23:36:27.000Z,-55.72,-4.24,10,6,mw,southern Mid-Atlantic Ridge
2006-03-05T08:07:56.000Z,-20.1,-175.62,205.8,6.1,mw,Tonga
2006-03-06T18:13:08.000Z,-40.12,78.4,10,6.2,mw,Mid-Indian Ridge
2006-03-07T06:28:54.000Z,-14.8,167.41,133,6.2,mw,Vanuatu
2006-03-09T17:55:55.000Z,0.73,-26.06,10,6,mw,central Mid-Atlantic Ridge
2006-03-14T06:57:33.000Z,-3.59,127.2,30.1,6.7,mw,Seram Indonesia
2006-03-24T12:27:05.000Z,-3.25,143.17,12,6.1,mw,near the north coast of New Guinea Papua New Guinea
2006-03-24T17:46:50.000Z,-16.93,174.56,13,6,mw,Fiji region
2006-03-31T01:17:00.000Z,33.5,48.78,7.9,6.1,,western Iran
2006-03-31T01:17:01.000Z,33.51,48.76,7,6.1,mw,western Iran
2006-03-31T13:20:59.000Z,-29.61,-176.73,13,6.5,mw,Kermadec Islands region
2006-03-31T21:14:45.000Z,3.8,126.41,37,6.1,mw,Kepulauan Talaud Indonesia
2006-04-01T10:02:19.000Z,22.86,121.28,9,6.1,mw,Taiwan region
2006-04-04T02:30:28.000Z,18.76,-106.99,33.5,6,mw,off the coast of Jalisco Mexico
2006-04-07T08:30:44.000Z,-16.6,177.04,14,6.5,mw,Fiji
2006-04-12T01:06:58.000Z,56.41,164.02,28.8,6,mw,Komandorskiye Ostrova Russia region
2006-04-15T23:50:14.000Z,-29.66,-71.92,19.8,6,mw,offshore Coquimbo Chile
2006-04-17T23:49:57.000Z,-12.53,166.44,16,6.1,mw,Santa Cruz Islands
2006-04-19T20:36:46.000Z,2.62,93.17,17,6.2,mw,off the west coast of northern Sumatra
2006-04-20T23:25:02.000Z,60.94,167.14,22,7.6,mw,near the east coast of Koryakskiy Avtonomnyy Okrug Russia
2006-04-20T23:28:03.900Z,60.874,167.007,10,6.1,mb,near the east coast of Koryakskiy Avtonomnyy Okrug Russia
2006-04-21T04:32:43.000Z,60.55,165.85,9,6.1,mw,near the east coast of Koryakskiy Avtonomnyy Okrug Russia
2006-04-21T11:14:15.000Z,61.36,167.54,12,6,mw,Koryakskiy Avtonomnyy Okrug Russia
2006-04-25T18:26:17.000Z,1.99,96.97,21,6.3,mw,Nias region Indonesia
2006-04-26T01:46:04.000Z,-57.51,147.76,10,6.1,mw,west of Macquarie Island
2006-04-29T16:58:06.000Z,60.5,167.53,11,6.6,mw,near the east coast of Koryakskiy Avtonomnyy Okrug Russia
2006-04-30T08:17:34.000Z,-15.1,167.47,127.7,6.1,mw,Vanuatu
2006-04-30T19:17:15.000Z,-27.07,-71.22,12,6.6,mw,offshore Atacama Chile
2006-04-30T19:33:18.000Z,-15.54,-173.03,10,6,mw,Tonga
2006-04-30T21:40:58.000Z,-27.18,-71.05,12,6.5,mw,offshore Atacama Chile
2006-05-03T15:26:40.000Z,-20.15,-174.1,55,8,mw,Tonga
2006-05-07T14:17:34.000Z,-36.77,78.51,10,6.1,mw,Mid-Indian Ridge
2006-05-10T02:42:50.000Z,52.47,-169.24,18,6.4,mw,Fox Islands Aleutian Islands Alaska
2006-05-16T10:39:23.000Z,-31.83,-179.21,152,7.4,mw,Kermadec Islands region
2006-05-16T15:28:25.000Z,0.09,97.01,12,6.8,mw,Nias region Indonesia
2006-05-19T14:44:24.000Z,-0.21,124.71,35,6.3,mw,Molucca Sea
2006-05-21T02:07:36.000Z,1.52,-85.41,10,6,mw,off the coast of Ecuador
2006-05-22T11:12:00.000Z,60.76,165.75,19,6.6,mw,near the east coast of Koryakskiy Avtonomnyy Okrug Russia
2006-05-22T13:08:02.000Z,54.26,158.46,197,6.2,mw,Kamchatka Peninsula Russia
2006-05-22T20:53:57.000Z,-4.76,126.79,2.8,6.1,mw,Banda Sea
2006-05-26T22:54:00.000Z,-7.96,110.34,19.7,6.3,mw,Java Indonesia
2006-05-28T03:12:08.000Z,-5.71,151.2,34,6.5,mw,New Britain region Papua New Guinea
2006-06-02T07:31:36.000Z,-20.83,-178.62,591.6,6,mw,Fiji region
2006-06-05T06:27:07.000Z,1.13,-28.01,10,6,mw,central Mid-Atlantic Ridge
2006-06-09T05:58:27.000Z,-17.52,-178.7,564.4,6.1,mw,Fiji region
2006-06-11T20:01:26.000Z,33.13,131.15,140,6.3,mw,Kyushu Japan
2006-06-14T04:18:42.000Z,51.72,177.14,14,6.5,mw,Rat Islands Aleutian Islands Alaska
2006-06-14T04:46:42.000Z,51.94,177.17,29.1,6,mw,Rat Islands Aleutian Islands Alaska
2006-06-18T18:28:01.000Z,32.99,-39.7,9,6,mw,northern Mid-Atlantic Ridge
2006-06-21T12:34:52.000Z,6.94,92.43,16,6,mw,Nicobar Islands India region
2006-06-22T10:53:11.000Z,45.41,149.37,95,6,mw,Kuril Islands
2006-06-24T21:15:00.000Z,-0.4,123.23,26,6.3,mw,Sulawesi Indonesia
2006-06-27T02:39:32.000Z,52.21,176.2,17,6.2,mw,Rat Islands Aleutian Islands Alaska
2006-06-27T02:59:15.000Z,-19.86,-178.2,569.9,6.2,mw,Fiji region
2006-06-27T18:07:21.000Z,6.47,92.73,20.1,6.3,mw,Nicobar Islands India region
2006-07-07T07:26:12.000Z,-15.27,-173.55,35,6,mw,Tonga
2006-07-08T20:40:00.000Z,51.23,-179.26,22,6.6,mw,Andreanof Islands Aleutian Islands Alaska
2006-07-16T11:42:41.000Z,-28.69,-72.5,10,6.2,mw,offshore Atacama Chile
2006-07-17T08:19:27.000Z,-9.32,107.33,24.3,7.7,mw,south of Java Indonesia
2006-07-17T09:13:04.000Z,-9.1,107.77,6.2,6,mw,south of Java Indonesia
2006-07-17T15:45:59.000Z,-9.45,108.26,20.3,6.1,mw,south of Java Indonesia
2006-07-19T10:57:36.000Z,-6.58,105.35,45,6.1,mw,Sunda Strait Indonesia
2006-07-19T11:48:58.000Z,-5.51,150.74,28.2,6.4,mw,New Britain region Papua New Guinea
2006-07-23T08:22:03.000Z,-0.37,123.19,28,6,mw,Sulawesi Indonesia
2006-07-27T11:16:40.000Z,1.71,97.1,20,6.3,mw,Nias region Indonesia
2006-08-07T22:18:54.000Z,-15.8,167.82,150,6.8,mw,Vanuatu
2006-08-11T14:30:40.000Z,18.53,-101.08,56,6,mw,Michoacan Mexico
2006-08-11T20:54:14.000Z,2.39,96.32,22,6.2,mw,Simeulue Indonesia
2006-08-15T23:53:46.000Z,-21.17,-176.17,154,6.1,mw,Fiji region
2006-08-20T03:01:02.000Z,49.83,156.42,26,6,mw,Kuril Islands
2006-08-20T03:41:48.000Z,-61.02,-34.45,13,7,mw,Scotia Sea
2006-08-24T21:50:36.000Z,51.15,157.54,43,6.5,mw,near the east coast of the Kamchatka Peninsula Russia
2006-08-25T00:44:45.000Z,-24.39,-67.04,184,6.6,mw,Salta Argentina
2006-09-01T10:18:51.000Z,-6.78,155.54,38,6.7,mw,Bougainville region Papua New Guinea
2006-09-09T04:13:11.000Z,-7.23,120.09,572,6.3,mw,Flores Sea
2006-09-16T09:45:23.000Z,-3.1,129.41,17,6.3,mw,Seram Indonesia
2006-09-17T09:34:13.000Z,-31.71,-67.12,137,6.2,mw,San Juan Argentina
2006-09-21T18:54:49.000Z,-9.09,110.39,25,6,mw,south of Java Indonesia
2006-09-22T02:32:25.000Z,-26.83,-63.1,598,6,mw,Santiago Del Estero Argentina
2006-09-28T06:22:09.000Z,-16.58,-171.99,28,6.9,mw,Samoa Islands region
2006-09-29T13:08:25.000Z,10.87,-61.79,53,6.1,mw,offshore Sucre Venezuela
2006-09-30T16:26:56.000Z,-15.57,-73.17,107,6,mw,southern Peru
2006-09-30T17:50:23.000Z,46.34,153.17,11,6.6,mw,Kuril Islands
2006-09-30T17:56:16.000Z,46.23,153.17,10,6,mw,Kuril Islands
2006-10-01T09:06:02.000Z,46.46,153.26,19,6.5,mw,Kuril Islands
2006-10-03T18:03:13.000Z,-18.86,169.09,161,6.3,mw,Vanuatu
2006-10-09T10:01:47.000Z,20.65,120.03,14,6.3,mw,Philippine Islands region
2006-10-10T08:02:51.000Z,-56.04,-122.33,10,6,mw,southern East Pacific Rise
2006-10-10T23:58:04.000Z,37.197,142.664,9,6,mwb,off the east coast of Honshu Japan
2006-10-12T18:05:56.000Z,-31.26,-71.33,31,6.3,mw,Coquimbo Chile
2006-10-15T17:07:48.000Z,19.86,-155.99,29,6.7,mw,Hawaii region Hawaii
2006-10-15T17:14:09.000Z,20.129,-155.983,18.9,6,,Hawaii region Hawaii
2006-10-15T17:14:12.000Z,20.07,-156.04,18.9,6,mw,Maui region Hawaii
2006-10-17T01:25:12.000Z,-5.89,151.03,32,6.7,mw,New Britain region Papua New Guinea
2006-10-18T10:45:32.000Z,-15.05,167.33,115,6.3,mw,Vanuatu
2006-10-20T10:48:55.000Z,-13.45,-76.66,23,6.7,mw,near the coast of central Peru
2006-10-22T08:55:16.000Z,-45.77,95.92,10,6,mw,southeast Indian Ridge
2006-10-23T21:17:19.000Z,29.34,140.3,11,6.4,mw,Izu Islands Japan region
2006-10-26T22:54:32.000Z,-13.39,-76.64,28.1,6,mw,near the coast of central Peru
2006-11-06T20:56:48.000Z,-5.44,146.68,111.2,6,mw,eastern New Guinea region Papua New Guinea
2006-11-07T17:38:33.000Z,-6.48,151.26,11,6.5,mw,New Britain region Papua New Guinea
2006-11-12T18:21:25.000Z,-6.23,151.07,12,6.2,mw,New Britain region Papua New Guinea
2006-11-13T01:26:35.000Z,-26.06,-63.25,572,6.8,mw,Santiago Del Estero Argentina
2006-11-13T16:12:28.000Z,-6.37,151.27,11,6.2,mw,New Britain region Papua New Guinea
2006-11-14T14:21:01.000Z,-6.45,127.96,345,6.1,mw,Banda Sea
2006-11-15T11:14:13.000Z,46.58,153.27,10,8.3,mw,Kuril Islands
2006-11-15T11:25:09.000Z,47.518,152.647,10,6,mb,Kuril Islands
2006-11-15T11:28:38.460Z,46.086,154.1,10,6,mb,east of the Kuril Islands
2006-11-15T11:29:22.790Z,46.371,154.475,10,6.2,mb,east of the Kuril Islands
2006-11-15T11:34:58.130Z,46.652,155.305,10,6.4,mb,east of the Kuril Islands
2006-11-15T11:40:54.000Z,46.45,154.75,10,6.7,mw,east of the Kuril Islands
2006-11-15T19:25:25.000Z,47,155,10,6,mw,Kuril Islands
2006-11-16T06:20:20.000Z,46.33,154.5,9,6,mw,east of the Kuril Islands
2006-11-16T20:29:54.000Z,-52.03,139.52,10,6.1,mw,west of Macquarie Island
2006-11-17T18:03:12.000Z,28.59,129.9,22,6.2,mw,Ryukyu Islands Japan
